utterance,spa_all,spa_1,spa_2,spa_2a,time_stamp,speaker,sentence,lemmas,pos,action,file_id,errors,child
101,,,,,00:00:00,MOT,stick em on your toes ?,stick them on your toe ?,v pro_obj prep det_poss n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
102,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
103,,,,,00:00:00,MOT,gonna do the blocks ?,go to do the block ?,part inf v det_art n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
104,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
105,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
106,,,,,00:00:00,MOT,why don't you take all the blocks out ?,why do not you take all the block out ?,pro_int mod neg pro_per v qn det_art n adv,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
107,,,,,00:00:00,CHI,okay .,okay .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
108,,,,,00:00:00,MOT,oh good .,oh good .,co adj,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
109,,,,,00:00:00,CHI,good .,good .,adj,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
110,,,,,00:00:00,MOT,can you put em back in ?,can you put them back in ?,mod pro_per v pro_obj adj adv,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
111,,,,,00:00:00,MOT,find a shape to put em in okay ?,find a shape to put them in okay ?,v det_art n inf v pro_obj prep adj,<1w> points to hole,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
112,,,,,00:00:00,CHI,okay .,okay .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
113,,,,,00:00:00,MOT,good ...,good ...,adj,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
114,,,,,00:00:00,MOT,oop !,oops !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
115,,,,,00:00:00,MOT,kay find another one ?,okay find another one ?,co v qn pro_indef,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
116,,,,,00:00:00,CHI,yes !,yes !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
117,,,,,00:00:00,CHI,kay !,okay !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
118,,,,,00:00:00,CHI,go .,go .,v,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
119,,,,,00:00:00,CHI,ah !,ah !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
120,,,,,00:00:00,MOT,yeah he goes in there !,yeah he go in there !,co pro_sub v prep n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
121,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
122,,,,,00:00:00,MOT,good !,good !,adj,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
123,,,,,00:00:00,CHI,ah !,ah !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
124,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
125,,,,,00:00:00,MOT,that's right !,that be right !,pro_dem cop co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
126,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
127,,,,,00:00:00,MOT,can you find this shape ?,can you find this shape ?,mod pro_per v det_dem n,points to hole and taps,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
128,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
129,,,,,00:00:00,MOT,that's the way !,that be the way !,pro_dem cop det_art n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
130,,,,,00:00:00,CHI,ah !,ah !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
131,,,,,00:00:00,MOT,good girl !,good girl !,adj n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
132,,,,,00:00:00,CHI,okay .,okay .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
133,,,,,00:00:00,MOT,there's another one .,there be another one .,pro_exist cop qn pro_indef,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
134,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
135,,,,,00:00:00,MOT,there you go ?,there you go ?,adv pro_per v,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
136,,,,,00:00:00,MOT,any more ?,any more ?,qn pro_indef,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
137,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
138,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
139,,,,,00:00:00,MOT,which one are you gonna put in now ?,which one be you go to put in now ?,pro_rel pro_indef cop pro_per part inf part adv adv,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
140,,,,,00:00:00,CHI,,,,scans objects,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
141,,,,,00:00:00,MOT,do this one ?,do this one ?,v det_dem pro_indef,points to hole and taps,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
142,,,,,00:00:00,CHI,uhuh ...,uhuh ...,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
143,,,,,00:00:00,CHI,uh .,uhuh .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
144,,,,,00:00:00,MOT,don't you wanna do another one ?,do not you want to do another one ?,mod neg pro_per v inf v qn pro_indef,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
145,,,,,00:00:00,CHI,ah !,ah !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
146,,,,,00:00:00,CHI,ball !,ball !,n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
147,,,,,00:00:00,MOT,yeah the dog's over there .,yeah the dog over there .,co det_art adj prep n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
148,,,,,00:00:00,MOT,you wan a finish puttin in the shapes ?,you want to finish put in the shape ?,pro_per v inf v part prep det_art n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
149,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
150,,,,,00:00:00,MOT,oh a ball !,oh a ball !,co det_art n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
151,,,,,00:00:00,CHI,see ?,see ?,v,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
152,,,,,00:00:00,MOT,uhhuh .,uhhuh .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
153,,,,,00:00:00,CHI,ball ?,ball ?,n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
154,,,,,00:00:00,MOT,a ball right .,a ball right .,det_art n adj,nods,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
155,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
156,,,,,00:00:00,MOT,you know where that one goes ?,you know where that one go ?,pro_per v pro_rel adv pro_indef v,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
157,,,,,00:00:00,CHI,ah !,ah !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
158,,,,,00:00:00,MOT,no .,no .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
159,,,,,00:00:00,MOT,doesn't go in that one .,do not go in that one .,mod neg v prep det_dem pro_indef,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
160,,,,,00:00:00,MOT,find the skinny hole .,find the skin hole .,v det_art adj n,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
161,,,,,00:00:00,MOT,that's right .,that be right .,pro_dem cop co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
162,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
163,,,,,00:00:00,MOT,well turn it around .,well turn it around .,co v pro_per adv,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
164,,,,,00:00:00,MOT,see ?,see ?,v,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
165,,,,,00:00:00,MOT,if you turn it around it goes boink !,if you turn it around it go boink !,conj pro_per v pro_per prep pro_per v on,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
166,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
167,,,,,00:00:00,MOT,no that goes in the funny shaped hole .,no that go in the fun shape hole .,co pro_rel v adv det_art adj part n,points to correct hole and taps,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
168,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
169,,,,,00:00:00,MOT,turn it til it goes .,turn it until it go .,v pro_per conj pro_per v,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
170,,,,,00:00:00,MOT,no turn it til it goes .,no turn it until it go .,qn n pro_per conj pro_per v,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
171,,,,,00:00:00,MOT,cm on you look at it .,come on you look at it .,v prep pro_per v prep pro_per,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
172,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
173,,,,,00:00:00,MOT,oh you got it ...,oh you get it ...,co pro_per v pro_per,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
174,,,,,00:00:00,MOT,turn it ...,turn it ...,v pro_per,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
175,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
176,,,,,00:00:00,MOT,turn it around !,turn it around !,v pro_per adv,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
177,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
178,,,,,00:00:00,MOT,almost git it !,almost git it !,adv v pro_per,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
179,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
180,,,,,00:00:00,MOT,no cm on !,no come on !,co v adv,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
181,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
182,,,,,00:00:00,MOT,try !,try !,v,points to the correct hole and taps,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
183,,,,,00:00:00,MOT,it goes in those .,it go in those .,pro_per v adv det_dem,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
184,,,,,00:00:00,CHI,do it !,do it !,mod pro_per,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
185,,,,,00:00:00,MOT,no you do it !,no you do it !,co pro_per v pro_per,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
186,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
187,,,,,00:00:00,MOT,do you wanna do it ?,do you want to do it ?,mod pro_per v inf v pro_per,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
188,,,,,00:00:00,MOT,you can put that one in .,you can put that one in .,pro_per mod part adv det_num adv,<1w> points to Sue's ball .,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
189,,,,,00:00:00,MOT,that one goes there .,that one go there .,det_dem pro_indef v adv,<1w> taps correct hole,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
190,,,,,00:00:00,CHI,uhuh !,uhuh !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
191,,,,,00:00:00,MOT,uhhuh .,uhhuh .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
192,,,,,00:00:00,CHI,uhhuh !,uhhuh !,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
193,,,,,00:00:00,MOT,cm on you've got to put em in .,come on you have get to put them in .,v adv pro_per aux part inf v pro_obj adv,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
194,,,,,00:00:00,CHI,kay .,okay .,co,,formatted/Bates/Free20/sue.json,u6 u13 u34 u44 u57 u92 u96 u124 u149 u162 u166 u168 u172 u175 u177 u179,sue
0,,,,,00:00:00,MOT,maybe they can cook some dinner .,maybe they can cook some dinner .,adv pro_sub mod v qn n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
1,,,,,00:00:00,MOT,see ?,see ?,v,<1w> points to grill,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
2,,,,,00:00:00,MOT,the fire is hot .,the fire be hot .,det_art n cop adj,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
3,,,,,00:00:00,CHI,,,,points to grill,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
4,,,,,00:00:00,MOT,there's a hotdog hamburger .,there be a hotdog hamburger .,pro_exist cop det_art n n,<1w> points to grill .,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
5,,,,,00:00:00,MOT,you want em to have a hotdog ?,you want them to have a hotdog ?,pro_per v pro_obj inf v det_art n,<1w> points to people at table,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
6,,,,,00:00:00,MOT,put one on the platter .,put one on the platter .,v pro_indef prep det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
7,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
8,,,,,00:00:00,MOT,oh you want her in a little chair ?,oh you want her in a little chair ?,co pro_per v pro_obj prep det_art adj n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
9,,,,,00:00:00,CHI,uhuh .,uhuh .,co,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
10,,,,,00:00:00,MOT,okay in the bench ?,okay in the bench ?,co prep det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
11,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
12,,,,,00:00:00,MOT,there she is !,there she be !,adv pro_sub cop,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
13,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
14,,,,,00:00:00,CHI,in .,in .,adv,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
15,,,,,00:00:00,MOT,okay good !,okay good !,co adj,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
16,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
17,,,,,00:00:00,CHI,my .,my .,det_poss,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
18,,,,,00:00:00,MOT,where's the other set huh ?,where be the other set huh ?,pro_int cop det_art qn n co,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
19,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
20,,,,,00:00:00,MOT,there it is !,there it be !,adv pro_per cop,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
21,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
22,,,,,00:00:00,CHI,mysh_mah .,mysh_mah .,wplay,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
23,,,,,00:00:00,MOT,the man ?,the man ?,det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
24,,,,,00:00:00,MOT,he can sit in that chair can't he ?,he can sit in that chair can not he ?,pro_sub mod v prep det_dem n mod neg pro_sub,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
25,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
26,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
27,,,,,00:00:00,MOT,they can have a picnic .,they can have a picnic .,pro_sub mod v det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
28,,,,,00:00:00,MOT,uhoh huh ?,uhoh huh ?,co co,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
29,,,,,00:00:00,MOT,there it is !,there it be !,adv pro_per cop,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
30,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
31,,,,,00:00:00,MOT,you wan a give him a hotdog ?,you want to give him a hotdog ?,pro_per v inf v pro_obj det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
32,,,,,00:00:00,CHI,yes .,yes .,co,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
33,,,,,00:00:00,MOT,take it off the fire carefully and put it on the plate .,take it off the fire care and put it on the plate .,v pro_per prep det_art n adv coord v pro_per prep det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
34,,,,,00:00:00,MOT,there's one for her ...,there be one for her ...,pro_exist cop pro_indef prep pro_obj,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
35,,,,,00:00:00,CHI,,,,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
36,,,,,00:00:00,CHI,where do ?,where do ?,pro_rel v,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
37,,,,,00:00:00,CHI,yyy do ?, do ?, v,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
38,,,,,00:00:00,MOT,where did what go ?,where do what go ?,pro_rel mod pro_int v,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
39,,,,,00:00:00,CHI,dog !,dog !,v,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
40,,,,,00:00:00,MOT,the dog ?,the dog ?,det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
41,,,,,00:00:00,MOT,the dog ?,the dog ?,det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
42,,,,,00:00:00,MOT,is that what you wanted the dog ?,be that what you want the dog ?,cop pro_dem pro_int pro_per v det_art n,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
43,,,,,00:00:00,CHI,uhuh .,uhuh .,co,,formatted/Bates/Free20/linda.json,u16 u35 u98 u113 u160 u165 u166,linda
